date,department,total_beds,occupied_beds,occupancy_rate,admissions,discharges,avg_los,cost_per_day,alert,year_month
2024-03-14,ICU,20,18,90.1,3,2,6.4,4066,WARNING,2024-03
2024-03-14,ER,40,35,86.6,3,5,0.7,827,OK,2024-03
2024-03-14,Med-Surg,80,58,72.9,8,8,4.2,1858,OK,2024-03
2024-03-14,Surgery,30,21,71.6,4,3,4.1,2595,OK,2024-03
2024-03-14,Peds,25,15,61.7,3,4,3.1,1906,OK,2024-03
2024-03-15,ICU,20,19,92.7,3,2,6.7,4276,WARNING,2024-03
2024-03-15,ER,40,32,80.9,5,4,0.8,989,OK,2024-03
2024-03-15,Med-Surg,80,64,80.5,12,9,4.4,1961,OK,2024-03
2024-03-15,Surgery,30,22,71.8,4,3,3.6,2238,OK,2024-03
2024-03-15,Peds,25,15,61.4,3,3,3.3,2043,OK,2024-03
2024-03-16,ICU,20,16,78.1,2,2,6.6,4417,OK,2024-03
2024-03-16,ER,40,30,76.1,4,3,0.5,784,OK,2024-03
2024-03-16,Med-Surg,80,57,70.8,8,8,3.7,1988,OK,2024-03
2024-03-16,Surgery,30,19,63.5,3,3,3.1,2762,OK,2024-03
2024-03-16,Peds,25,14,54.6,2,3,3.4,2125,OK,2024-03
2024-03-17,ICU,20,17,84.8,2,2,6.4,4249,OK,2024-03
2024-03-17,ER,40,30,75.2,5,3,1.0,624,OK,2024-03
2024-03-17,Med-Surg,80,55,68.3,8,8,4.2,1651,OK,2024-03
2024-03-17,Surgery,30,19,62.4,3,3,4.3,2499,OK,2024-03
2024-03-17,Peds,25,14,55.1,3,2,2.8,2534,OK,2024-03
2024-03-18,ICU,20,19,96.0,2,2,6.2,4365,CRITICAL,2024-03
2024-03-18,ER,40,34,85.1,4,4,0.2,963,OK,2024-03
2024-03-18,Med-Surg,80,62,77.2,9,6,4.6,2054,OK,2024-03
2024-03-18,Surgery,30,21,71.3,3,4,4.5,2582,OK,2024-03
2024-03-18,Peds,25,15,59.7,2,2,2.9,1969,OK,2024-03
2024-03-19,ICU,20,19,92.5,2,2,5.6,4512,WARNING,2024-03
2024-03-19,ER,40,36,89.3,6,5,0.3,1065,OK,2024-03
2024-03-19,Med-Surg,80,64,79.9,10,9,2.6,2121,OK,2024-03
2024-03-19,Surgery,30,22,73.1,4,3,3.9,2381,OK,2024-03
2024-03-19,Peds,25,16,62.1,2,3,3.2,2060,OK,2024-03
2024-03-20,ICU,20,19,93.0,2,2,6.3,4336,WARNING,2024-03
2024-03-20,ER,40,33,82.1,5,4,0.4,532,OK,2024-03
2024-03-20,Med-Surg,80,62,78.0,11,9,3.9,1777,OK,2024-03
2024-03-20,Surgery,30,22,73.1,4,3,4.3,2694,OK,2024-03
2024-03-20,Peds,25,15,61.8,3,3,3.1,2312,OK,2024-03
2024-03-21,ICU,20,19,94.5,2,2,5.8,4395,WARNING,2024-03
2024-03-21,ER,40,33,82.9,5,5,1.1,836,OK,2024-03
2024-03-21,Med-Surg,80,61,76.8,8,7,3.8,1763,OK,2024-03
2024-03-21,Surgery,30,21,69.5,4,3,4.5,2737,OK,2024-03
2024-03-21,Peds,25,16,62.6,3,3,2.3,2282,OK,2024-03
2024-03-22,ICU,20,18,91.8,2,2,5.0,3992,WARNING,2024-03
2024-03-22,ER,40,36,89.9,5,4,0.8,1161,OK,2024-03
2024-03-22,Med-Surg,80,67,83.2,8,6,5.3,2254,OK,2024-03
2024-03-22,Surgery,30,22,72.4,3,4,3.7,2477,OK,2024-03
2024-03-22,Peds,25,16,62.6,3,2,2.7,2232,OK,2024-03
2024-03-23,ICU,20,16,82.2,2,2,6.0,4236,OK,2024-03
2024-03-23,ER,40,28,68.8,4,4,0.3,707,OK,2024-03
2024-03-23,Med-Surg,80,55,68.2,10,8,4.5,1455,OK,2024-03
2024-03-23,Surgery,30,19,63.1,3,3,3.5,2431,OK,2024-03
2024-03-23,Peds,25,14,55.0,2,3,3.1,2092,OK,2024-03
2024-03-24,ICU,20,17,83.2,2,2,6.1,4473,OK,2024-03
2024-03-24,ER,40,31,76.5,5,4,0.7,1135,OK,2024-03
2024-03-24,Med-Surg,80,58,72.5,8,9,4.4,1901,OK,2024-03
2024-03-24,Surgery,30,20,65.5,4,3,4.1,2423,OK,2024-03
2024-03-24,Peds,25,13,52.2,3,2,2.1,2272,OK,2024-03
2024-03-25,ICU,20,17,84.4,3,3,6.1,4202,OK,2024-03
2024-03-25,ER,40,35,87.8,4,5,0.4,781,OK,2024-03
2024-03-25,Med-Surg,80,64,80.4,8,9,4.2,1826,OK,2024-03
2024-03-25,Surgery,30,21,71.5,4,3,3.9,2759,OK,2024-03
2024-03-25,Peds,25,15,60.9,3,3,3.5,2048,OK,2024-03
2024-03-26,ICU,20,19,95.5,2,2,6.5,4139,CRITICAL,2024-03
2024-03-26,ER,40,35,88.6,3,4,0.3,587,OK,2024-03
2024-03-26,Med-Surg,80,63,78.7,9,9,3.4,1863,OK,2024-03
2024-03-26,Surgery,30,22,75.0,4,4,4.3,2747,OK,2024-03
2024-03-26,Peds,25,16,64.4,3,2,3.3,2242,OK,2024-03
2024-03-27,ICU,20,19,94.1,3,2,6.4,4004,WARNING,2024-03
2024-03-27,ER,40,37,92.6,5,4,0.3,671,WARNING,2024-03
2024-03-27,Med-Surg,80,63,78.2,9,7,3.7,2190,OK,2024-03
2024-03-27,Surgery,30,22,73.6,4,4,4.7,2146,OK,2024-03
2024-03-27,Peds,25,15,58.7,3,3,2.7,2011,OK,2024-03
2024-03-28,ICU,20,19,92.6,2,2,5.1,4001,WARNING,2024-03
2024-03-28,ER,40,34,85.6,5,4,0.3,574,OK,2024-03
2024-03-28,Med-Surg,80,64,79.7,8,8,3.4,1769,OK,2024-03
2024-03-28,Surgery,30,21,70.1,4,4,3.8,2341,OK,2024-03
2024-03-28,Peds,25,15,61.7,3,3,3.7,2192,OK,2024-03
2024-03-29,ICU,20,19,94.5,2,2,5.8,4108,WARNING,2024-03
2024-03-29,ER,40,35,87.9,5,5,1.1,515,OK,2024-03
2024-03-29,Med-Surg,80,62,77.7,10,8,5.8,1903,OK,2024-03
2024-03-29,Surgery,30,22,71.8,3,3,3.8,2522,OK,2024-03
2024-03-29,Peds,25,15,60.2,3,3,3.6,2150,OK,2024-03
2024-03-30,ICU,20,16,77.7,2,2,6.9,4347,OK,2024-03
2024-03-30,ER,40,32,79.8,4,4,0.2,858,OK,2024-03
2024-03-30,Med-Surg,80,59,73.2,8,7,4.1,1755,OK,2024-03
2024-03-30,Surgery,30,19,64.6,3,4,3.2,2751,OK,2024-03
2024-03-30,Peds,25,13,52.4,2,3,2.8,1878,OK,2024-03
2024-03-31,ICU,20,15,76.9,2,2,6.5,4211,OK,2024-03
2024-03-31,ER,40,31,77.7,4,3,0.2,759,OK,2024-03
2024-03-31,Med-Surg,80,56,70.1,10,9,4.4,1744,OK,2024-03
2024-03-31,Surgery,30,18,60.7,3,3,2.6,2333,OK,2024-03
2024-03-31,Peds,25,13,52.6,3,2,2.9,2058,OK,2024-03
2024-04-01,ICU,20,18,91.6,2,2,5.7,4276,WARNING,2024-04
2024-04-01,ER,40,35,88.5,4,5,0.3,1106,OK,2024-04
2024-04-01,Med-Surg,80,63,78.5,7,9,4.2,1807,OK,2024-04
2024-04-01,Surgery,30,21,70.6,4,3,3.6,2668,OK,2024-04
2024-04-01,Peds,25,15,61.3,3,3,2.7,1869,OK,2024-04
2024-04-02,ICU,20,18,91.0,1,2,6.2,4313,WARNING,2024-04
2024-04-02,ER,40,35,86.3,5,3,0.5,464,OK,2024-04
2024-04-02,Med-Surg,80,62,77.1,9,10,4.3,1804,OK,2024-04
2024-04-02,Surgery,30,22,72.0,3,3,4.0,2223,OK,2024-04
2024-04-02,Peds,25,16,62.1,3,3,3.4,1765,OK,2024-04
2024-04-03,ICU,20,18,90.4,2,2,5.7,4688,WARNING,2024-04
2024-04-03,ER,40,35,88.6,6,5,0.1,724,OK,2024-04
2024-04-03,Med-Surg,80,65,81.4,10,8,3.3,2458,OK,2024-04
2024-04-03,Surgery,30,22,71.7,3,3,3.7,2525,OK,2024-04
2024-04-03,Peds,25,16,63.4,3,2,2.8,2007,OK,2024-04
2024-04-04,ICU,20,19,95.9,3,2,5.6,3955,CRITICAL,2024-04
2024-04-04,ER,40,35,87.0,5,4,0.3,681,OK,2024-04
2024-04-04,Med-Surg,80,64,79.9,6,7,3.8,2042,OK,2024-04
2024-04-04,Surgery,30,21,70.2,4,3,4.4,2753,OK,2024-04
2024-04-04,Peds,25,15,60.9,3,2,2.8,2013,OK,2024-04
2024-04-05,ICU,20,19,93.5,3,2,6.8,4573,WARNING,2024-04
2024-04-05,ER,40,35,87.3,6,4,1.1,1012,OK,2024-04
2024-04-05,Med-Surg,80,66,82.4,10,8,3.4,1792,OK,2024-04
2024-04-05,Surgery,30,23,75.3,3,4,4.2,2443,OK,2024-04
2024-04-05,Peds,25,16,63.4,2,2,2.4,1936,OK,2024-04
2024-04-06,ICU,20,16,81.8,2,2,6.5,4010,OK,2024-04
2024-04-06,ER,40,30,73.8,4,4,0.3,994,OK,2024-04
2024-04-06,Med-Surg,80,59,73.3,10,8,4.4,2074,OK,2024-04
2024-04-06,Surgery,30,19,62.1,4,3,4.3,2537,OK,2024-04
2024-04-06,Peds,25,14,55.8,3,2,3.6,1910,OK,2024-04
2024-04-07,ICU,20,17,84.0,2,2,6.8,4286,OK,2024-04
2024-04-07,ER,40,31,77.7,4,3,0.6,577,OK,2024-04
2024-04-07,Med-Surg,80,57,70.8,7,6,4.9,2014,OK,2024-04
2024-04-07,Surgery,30,19,63.4,3,3,4.1,2365,OK,2024-04
2024-04-07,Peds,25,14,55.3,3,2,2.9,1982,OK,2024-04
2024-04-08,ICU,20,19,92.9,2,2,6.8,4056,WARNING,2024-04
2024-04-08,ER,40,35,86.7,5,4,0.7,911,OK,2024-04
2024-04-08,Med-Surg,80,66,82.6,9,8,3.9,1606,OK,2024-04
2024-04-08,Surgery,30,22,73.2,3,4,4.4,2503,OK,2024-04
2024-04-08,Peds,25,16,62.6,2,4,2.6,2076,OK,2024-04
2024-04-09,ICU,20,17,86.9,3,2,6.3,4091,OK,2024-04
2024-04-09,ER,40,34,84.2,4,5,0.1,650,OK,2024-04
2024-04-09,Med-Surg,80,65,81.6,13,9,3.6,1727,OK,2024-04
2024-04-09,Surgery,30,22,72.1,3,4,3.9,2682,OK,2024-04
2024-04-09,Peds,25,15,60.4,4,3,2.4,2535,OK,2024-04
2024-04-10,ICU,20,17,87.0,2,2,7.5,4561,OK,2024-04
2024-04-10,ER,40,36,90.9,5,6,0.7,995,WARNING,2024-04
2024-04-10,Med-Surg,80,64,80.4,10,8,4.0,1922,OK,2024-04
2024-04-10,Surgery,30,22,72.8,4,4,2.3,2602,OK,2024-04
2024-04-10,Peds,25,16,62.3,4,3,3.0,2297,OK,2024-04
2024-04-11,ICU,20,19,96.1,2,2,7.0,3775,CRITICAL,2024-04
2024-04-11,ER,40,34,85.2,6,5,0.8,710,OK,2024-04
2024-04-11,Med-Surg,80,62,77.9,9,11,3.8,1820,OK,2024-04
2024-04-11,Surgery,30,21,70.4,4,3,3.8,2163,OK,2024-04
2024-04-11,Peds,25,15,58.0,3,2,4.0,1688,OK,2024-04
2024-04-12,ICU,20,18,89.8,2,2,5.6,4008,OK,2024-04
2024-04-12,ER,40,34,84.4,5,6,0.5,1037,OK,2024-04
2024-04-12,Med-Surg,80,65,81.2,11,5,3.9,2061,OK,2024-04
2024-04-12,Surgery,30,21,70.8,5,4,3.6,2399,OK,2024-04
2024-04-12,Peds,25,15,59.1,3,2,3.1,1809,OK,2024-04
2024-04-13,ICU,20,16,82.4,2,1,7.0,4303,OK,2024-04
2024-04-13,ER,40,31,78.3,4,4,1.1,780,OK,2024-04
2024-04-13,Med-Surg,80,60,74.6,9,9,4.2,1917,OK,2024-04
2024-04-13,Surgery,30,18,60.2,3,3,3.4,2849,OK,2024-04
2024-04-13,Peds,25,13,53.3,2,2,2.2,2387,OK,2024-04
2024-04-14,ICU,20,16,79.3,2,2,5.9,4306,OK,2024-04
2024-04-14,ER,40,30,74.2,6,4,0.4,645,OK,2024-04
2024-04-14,Med-Surg,80,56,70.2,8,10,3.5,1827,OK,2024-04
2024-04-14,Surgery,30,19,63.3,3,3,3.7,2675,OK,2024-04
2024-04-14,Peds,25,14,54.7,3,1,3.0,1769,OK,2024-04
2024-04-15,ICU,20,19,93.8,3,2,6.1,4080,WARNING,2024-04
2024-04-15,ER,40,36,90.2,5,6,0.7,848,WARNING,2024-04
2024-04-15,Med-Surg,80,64,80.2,11,7,4.1,1786,OK,2024-04
2024-04-15,Surgery,30,22,73.6,3,3,3.8,2283,OK,2024-04
2024-04-15,Peds,25,14,57.5,3,3,3.1,2361,OK,2024-04
2024-04-16,ICU,20,18,90.2,2,2,6.0,4032,WARNING,2024-04
2024-04-16,ER,40,35,86.8,4,3,0.3,573,OK,2024-04
2024-04-16,Med-Surg,80,64,80.6,9,10,4.9,1936,OK,2024-04
2024-04-16,Surgery,30,21,68.6,4,4,3.8,2765,OK,2024-04
2024-04-16,Peds,25,15,60.0,2,2,3.8,1802,OK,2024-04
2024-04-17,ICU,20,18,92.0,2,2,6.0,4214,WARNING,2024-04
2024-04-17,ER,40,34,85.5,4,5,1.0,974,OK,2024-04
2024-04-17,Med-Surg,80,62,78.1,8,8,4.9,1929,OK,2024-04
2024-04-17,Surgery,30,22,73.5,4,4,3.9,2632,OK,2024-04
2024-04-17,Peds,25,15,60.0,2,3,3.5,1876,OK,2024-04
2024-04-18,ICU,20,19,94.3,3,2,5.8,4225,WARNING,2024-04
2024-04-18,ER,40,34,85.6,4,5,0.3,511,OK,2024-04
2024-04-18,Med-Surg,80,64,80.0,10,9,5.0,1821,OK,2024-04
2024-04-18,Surgery,30,22,73.3,3,4,3.5,2514,OK,2024-04
2024-04-18,Peds,25,15,60.8,3,2,1.8,2057,OK,2024-04
2024-04-19,ICU,20,19,93.3,2,3,6.4,4087,WARNING,2024-04
2024-04-19,ER,40,32,80.9,5,5,0.3,806,OK,2024-04
2024-04-19,Med-Surg,80,65,81.0,8,10,4.9,1765,OK,2024-04
2024-04-19,Surgery,30,21,69.6,4,2,4.0,2590,OK,2024-04
2024-04-19,Peds,25,16,64.1,3,3,2.5,2029,OK,2024-04
2024-04-20,ICU,20,15,77.3,2,2,6.3,4075,OK,2024-04
2024-04-20,ER,40,31,76.8,4,4,0.5,808,OK,2024-04
2024-04-20,Med-Surg,80,58,72.0,8,7,4.0,1657,OK,2024-04
2024-04-20,Surgery,30,19,62.7,4,3,3.7,2423,OK,2024-04
2024-04-20,Peds,25,13,53.3,3,3,2.0,2307,OK,2024-04
2024-04-21,ICU,20,16,82.5,2,1,5.7,4151,OK,2024-04
2024-04-21,ER,40,33,82.5,5,3,0.2,789,OK,2024-04
2024-04-21,Med-Surg,80,57,70.9,7,8,3.7,1579,OK,2024-04
2024-04-21,Surgery,30,19,63.9,4,3,4.1,2401,OK,2024-04
2024-04-21,Peds,25,14,54.8,3,2,2.6,2001,OK,2024-04
2024-04-22,ICU,20,18,92.2,3,2,5.9,4034,WARNING,2024-04
2024-04-22,ER,40,34,85.7,6,4,1.0,725,OK,2024-04
2024-04-22,Med-Surg,80,65,80.6,11,8,3.8,2132,OK,2024-04
2024-04-22,Surgery,30,22,74.1,4,4,4.0,2904,OK,2024-04
2024-04-22,Peds,25,15,61.1,3,2,2.5,1860,OK,2024-04
2024-04-23,ICU,20,19,95.5,1,2,4.7,4034,CRITICAL,2024-04
2024-04-23,ER,40,34,85.7,6,5,0.1,1013,OK,2024-04
2024-04-23,Med-Surg,80,64,80.0,10,7,3.6,1635,OK,2024-04
2024-04-23,Surgery,30,22,72.1,4,4,4.0,1958,OK,2024-04
2024-04-23,Peds,25,15,61.5,2,2,2.5,1967,OK,2024-04
2024-04-24,ICU,20,18,88.2,2,2,6.4,4647,OK,2024-04
2024-04-24,ER,40,33,83.5,5,3,0.3,929,OK,2024-04
2024-04-24,Med-Surg,80,65,81.7,10,10,5.4,2142,OK,2024-04
2024-04-24,Surgery,30,21,70.9,3,3,3.3,2590,OK,2024-04
2024-04-24,Peds,25,15,58.8,3,3,2.8,1911,OK,2024-04
2024-04-25,ICU,20,19,95.2,2,2,6.2,4203,CRITICAL,2024-04
2024-04-25,ER,40,35,87.5,5,4,0.3,718,OK,2024-04
2024-04-25,Med-Surg,80,63,78.5,11,8,4.5,1804,OK,2024-04
2024-04-25,Surgery,30,21,70.9,4,3,4.1,2543,OK,2024-04
2024-04-25,Peds,25,15,59.9,3,3,3.5,2293,OK,2024-04
2024-04-26,ICU,20,19,93.4,2,3,5.5,4390,WARNING,2024-04
2024-04-26,ER,40,35,88.1,4,4,0.5,1061,OK,2024-04
2024-04-26,Med-Surg,80,63,78.3,9,6,5.0,1586,OK,2024-04
2024-04-26,Surgery,30,22,72.7,4,3,4.2,2834,OK,2024-04
2024-04-26,Peds,25,15,61.5,3,3,3.4,2007,OK,2024-04
2024-04-27,ICU,20,17,83.6,2,2,5.9,4166,OK,2024-04
2024-04-27,ER,40,31,77.1,3,5,0.5,857,OK,2024-04
2024-04-27,Med-Surg,80,55,69.2,7,7,4.2,1935,OK,2024-04
2024-04-27,Surgery,30,19,63.7,3,3,4.0,2797,OK,2024-04
2024-04-27,Peds,25,14,54.8,3,3,2.1,1891,OK,2024-04
2024-04-28,ICU,20,16,82.1,2,2,7.0,4345,OK,2024-04
2024-04-28,ER,40,32,79.5,4,3,0.5,639,OK,2024-04
2024-04-28,Med-Surg,80,59,73.7,9,8,4.7,1396,OK,2024-04
2024-04-28,Surgery,30,19,64.5,3,3,3.6,2632,OK,2024-04
2024-04-28,Peds,25,14,54.0,3,2,3.3,2132,OK,2024-04
2024-04-29,ICU,20,17,87.5,2,2,6.8,4293,OK,2024-04
2024-04-29,ER,40,34,84.0,5,6,0.6,735,OK,2024-04
2024-04-29,Med-Surg,80,65,81.2,11,8,4.4,1734,OK,2024-04
2024-04-29,Surgery,30,22,73.6,4,4,3.4,2336,OK,2024-04
2024-04-29,Peds,25,16,62.7,3,3,2.7,2280,OK,2024-04
2024-04-30,ICU,20,18,90.3,2,2,6.8,4095,WARNING,2024-04
2024-04-30,ER,40,37,92.1,5,4,0.7,723,WARNING,2024-04
2024-04-30,Med-Surg,80,65,81.0,10,9,3.6,1998,OK,2024-04
2024-04-30,Surgery,30,21,69.5,3,3,4.6,2429,OK,2024-04
2024-04-30,Peds,25,16,62.3,3,3,2.7,1882,OK,2024-04
2024-05-01,ICU,20,17,85.9,2,3,5.6,4340,OK,2024-05
2024-05-01,ER,40,34,84.5,5,5,0.2,834,OK,2024-05
2024-05-01,Med-Surg,80,63,79.0,11,9,4.1,2112,OK,2024-05
2024-05-01,Surgery,30,22,73.4,3,3,3.8,2516,OK,2024-05
2024-05-01,Peds,25,16,65.6,3,2,2.6,1714,OK,2024-05
2024-05-02,ICU,20,18,91.1,2,2,5.4,4277,WARNING,2024-05
2024-05-02,ER,40,35,87.0,5,4,0.2,903,OK,2024-05
2024-05-02,Med-Surg,80,68,84.6,10,8,3.4,1618,OK,2024-05
2024-05-02,Surgery,30,22,73.0,4,3,4.2,2642,OK,2024-05
2024-05-02,Peds,25,15,61.9,3,3,2.5,2103,OK,2024-05
2024-05-03,ICU,20,19,92.9,3,2,6.4,4496,WARNING,2024-05
2024-05-03,ER,40,36,89.0,5,5,1.1,583,OK,2024-05
2024-05-03,Med-Surg,80,61,76.7,10,6,4.7,2044,OK,2024-05
2024-05-03,Surgery,30,21,71.1,3,3,3.8,2525,OK,2024-05
2024-05-03,Peds,25,16,62.0,3,3,3.1,1979,OK,2024-05
2024-05-04,ICU,20,17,84.2,2,2,6.7,4055,OK,2024-05
2024-05-04,ER,40,31,77.3,5,3,0.5,769,OK,2024-05
2024-05-04,Med-Surg,80,55,69.2,11,7,4.6,1721,OK,2024-05
2024-05-04,Surgery,30,18,61.3,3,3,4.3,2812,OK,2024-05
2024-05-04,Peds,25,15,58.4,3,2,3.1,2047,OK,2024-05
2024-05-05,ICU,20,17,83.2,2,3,6.6,3863,OK,2024-05
2024-05-05,ER,40,30,74.9,5,5,0.1,943,OK,2024-05
2024-05-05,Med-Surg,80,53,66.3,8,9,3.8,1499,OK,2024-05
2024-05-05,Surgery,30,19,63.6,3,3,3.4,2345,OK,2024-05
2024-05-05,Peds,25,13,50.4,3,2,2.3,2139,OK,2024-05
2024-05-06,ICU,20,19,94.8,2,2,6.3,3959,WARNING,2024-05
2024-05-06,ER,40,37,92.4,4,5,0.9,772,WARNING,2024-05
2024-05-06,Med-Surg,80,65,81.5,10,7,3.9,1677,OK,2024-05
2024-05-06,Surgery,30,21,71.0,3,4,4.6,2696,OK,2024-05
2024-05-06,Peds,25,16,63.3,3,2,2.5,2229,OK,2024-05
2024-05-07,ICU,20,19,92.6,2,3,6.4,4032,WARNING,2024-05
2024-05-07,ER,40,34,85.2,5,5,0.8,1179,OK,2024-05
2024-05-07,Med-Surg,80,67,83.9,10,8,3.4,1723,OK,2024-05
2024-05-07,Surgery,30,22,73.6,5,4,4.4,2451,OK,2024-05
2024-05-07,Peds,25,16,62.1,3,2,2.7,2290,OK,2024-05
2024-05-08,ICU,20,19,92.8,2,1,6.0,4186,WARNING,2024-05
2024-05-08,ER,40,34,84.7,5,5,0.8,329,OK,2024-05
2024-05-08,Med-Surg,80,61,76.8,9,10,4.3,1894,OK,2024-05
2024-05-08,Surgery,30,21,71.2,3,3,4.2,2316,OK,2024-05
2024-05-08,Peds,25,16,62.6,3,3,2.6,1829,OK,2024-05
2024-05-09,ICU,20,18,90.2,2,1,6.1,4385,WARNING,2024-05
2024-05-09,ER,40,35,88.5,4,4,0.2,830,OK,2024-05
2024-05-09,Med-Surg,80,67,83.7,11,9,3.9,1950,OK,2024-05
2024-05-09,Surgery,30,21,68.4,3,4,4.2,2634,OK,2024-05
2024-05-09,Peds,25,15,61.5,3,3,2.4,1931,OK,2024-05
2024-05-10,ICU,20,18,92.2,2,2,6.4,4355,WARNING,2024-05
2024-05-10,ER,40,35,86.8,7,4,0.3,721,OK,2024-05
2024-05-10,Med-Surg,80,64,79.8,9,7,3.8,1780,OK,2024-05
2024-05-10,Surgery,30,22,74.7,5,4,3.4,2361,OK,2024-05
2024-05-10,Peds,25,15,60.7,4,3,2.2,2000,OK,2024-05
2024-05-11,ICU,20,17,82.8,2,2,6.5,3745,OK,2024-05
2024-05-11,ER,40,31,76.8,5,3,0.1,427,OK,2024-05
2024-05-11,Med-Surg,80,59,73.8,8,8,4.4,2102,OK,2024-05
2024-05-11,Surgery,30,19,63.1,3,3,4.4,2466,OK,2024-05
2024-05-11,Peds,25,13,52.1,2,2,3.3,2036,OK,2024-05
2024-05-12,ICU,20,16,79.5,2,2,6.1,4145,OK,2024-05
2024-05-12,ER,40,32,79.7,5,3,0.7,645,OK,2024-05
2024-05-12,Med-Surg,80,56,69.9,9,7,4.2,1935,OK,2024-05
2024-05-12,Surgery,30,19,63.9,3,3,3.1,2329,OK,2024-05
2024-05-12,Peds,25,14,56.8,2,2,3.1,2078,OK,2024-05
2024-05-13,ICU,20,18,91.5,3,2,5.9,4115,WARNING,2024-05
2024-05-13,ER,40,34,85.7,5,4,0.4,790,OK,2024-05
2024-05-13,Med-Surg,80,61,76.3,13,8,4.0,1852,OK,2024-05
2024-05-13,Surgery,30,21,71.4,3,4,4.6,2654,OK,2024-05
2024-05-13,Peds,25,16,63.7,3,3,3.0,2170,OK,2024-05
2024-05-14,ICU,20,19,95.8,2,2,6.5,3844,CRITICAL,2024-05
2024-05-14,ER,40,35,86.4,5,4,1.0,588,OK,2024-05
2024-05-14,Med-Surg,80,64,79.7,10,11,4.1,1987,OK,2024-05
2024-05-14,Surgery,30,22,73.5,4,3,3.1,2521,OK,2024-05
2024-05-14,Peds,25,15,60.0,3,3,2.8,1868,OK,2024-05
2024-05-15,ICU,20,19,93.4,2,2,5.7,4172,WARNING,2024-05
2024-05-15,ER,40,36,90.1,5,4,0.3,910,WARNING,2024-05
2024-05-15,Med-Surg,80,63,78.1,10,8,4.5,1769,OK,2024-05
2024-05-15,Surgery,30,22,71.9,4,4,4.2,2482,OK,2024-05
2024-05-15,Peds,25,15,61.0,3,2,2.6,1946,OK,2024-05
2024-05-16,ICU,20,19,93.8,2,3,6.6,4204,WARNING,2024-05
2024-05-16,ER,40,35,87.0,4,5,1.0,659,OK,2024-05
2024-05-16,Med-Surg,80,61,76.3,11,9,3.5,1653,OK,2024-05
2024-05-16,Surgery,30,21,70.1,3,3,3.7,2370,OK,2024-05
2024-05-16,Peds,25,15,59.6,3,3,2.7,2332,OK,2024-05
2024-05-17,ICU,20,19,93.4,2,2,6.5,4113,WARNING,2024-05
2024-05-17,ER,40,33,83.1,5,4,0.1,510,OK,2024-05
2024-05-17,Med-Surg,80,64,79.8,9,8,4.1,1579,OK,2024-05
2024-05-17,Surgery,30,21,71.1,4,3,3.0,2405,OK,2024-05
2024-05-17,Peds,25,15,59.0,3,3,2.1,2252,OK,2024-05
2024-05-18,ICU,20,16,78.3,3,2,5.6,3972,OK,2024-05
2024-05-18,ER,40,31,77.4,4,4,1.3,660,OK,2024-05
2024-05-18,Med-Surg,80,56,70.5,10,8,3.3,1901,OK,2024-05
2024-05-18,Surgery,30,18,61.1,4,3,5.3,2793,OK,2024-05
2024-05-18,Peds,25,13,52.4,3,3,3.3,2188,OK,2024-05
2024-05-19,ICU,20,17,84.0,2,2,6.0,4372,OK,2024-05
2024-05-19,ER,40,31,77.4,4,4,0.5,862,OK,2024-05
2024-05-19,Med-Surg,80,57,70.9,11,6,4.9,1815,OK,2024-05
2024-05-19,Surgery,30,19,64.3,4,3,4.0,2548,OK,2024-05
2024-05-19,Peds,25,13,52.9,3,2,2.9,1633,OK,2024-05
2024-05-20,ICU,20,19,93.2,2,2,6.3,3913,WARNING,2024-05
2024-05-20,ER,40,37,92.0,5,4,0.0,805,WARNING,2024-05
2024-05-20,Med-Surg,80,67,83.3,11,10,4.4,1728,OK,2024-05
2024-05-20,Surgery,30,21,68.9,3,3,4.3,2562,OK,2024-05
2024-05-20,Peds,25,16,64.0,4,3,2.0,2377,OK,2024-05
2024-05-21,ICU,20,19,95.8,2,3,6.4,4232,CRITICAL,2024-05
2024-05-21,ER,40,36,91.2,6,5,0.7,923,WARNING,2024-05
2024-05-21,Med-Surg,80,63,79.0,10,8,3.9,1727,OK,2024-05
2024-05-21,Surgery,30,21,70.6,4,3,4.1,2176,OK,2024-05
2024-05-21,Peds,25,15,60.8,3,3,2.8,1783,OK,2024-05
2024-05-22,ICU,20,19,93.0,3,2,6.7,4240,WARNING,2024-05
2024-05-22,ER,40,35,88.2,5,5,0.3,621,OK,2024-05
2024-05-22,Med-Surg,80,67,83.8,6,9,4.7,1781,OK,2024-05
2024-05-22,Surgery,30,21,71.1,4,3,3.8,2363,OK,2024-05
2024-05-22,Peds,25,16,63.0,4,3,2.2,1995,OK,2024-05
2024-05-23,ICU,20,18,91.5,3,2,5.8,4302,WARNING,2024-05
2024-05-23,ER,40,36,89.5,4,4,2.1,957,OK,2024-05
2024-05-23,Med-Surg,80,63,79.4,11,9,4.5,1832,OK,2024-05
2024-05-23,Surgery,30,22,72.2,4,3,4.8,2312,OK,2024-05
2024-05-23,Peds,25,15,58.5,3,2,2.9,2238,OK,2024-05
2024-05-24,ICU,20,19,94.7,3,2,6.2,4282,WARNING,2024-05
2024-05-24,ER,40,33,82.4,5,3,1.5,719,OK,2024-05
2024-05-24,Med-Surg,80,64,79.6,8,8,5.2,1988,OK,2024-05
2024-05-24,Surgery,30,21,68.7,4,4,3.7,2561,OK,2024-05
